customer_id,plan_name,monthly_rate,start_date,is_active
17431,Full-Fibre 150,30.95,2024-08-23,1
17432,Full-Fibre 150,30.95,2023-02-09,1
17433,Full-Fibre 150,30.95,2023-06-19,1
17434,Full-Fibre 500,35.95,2025-08-24,1
17435,Full-Fibre 150,30.95,2023-11-01,1
17436,Full-Fibre 150,30.95,2023-04-26,1
17437,Full-Fibre 300,31.95,2024-04-26,1
17438,Full-Fibre 300,31.95,2024-06-02,1
17439,Essential 100,19.95,2024-11-02,1
17440,Full-Fibre 300,31.95,2025-01-22,1
17441,Full-Fibre 300,31.95,2023-06-09,1
17442,Full-Fibre 150,30.95,2023-09-12,1
17443,Essential 100,19.95,2026-02-13,1
17444,Full-Fibre 300,31.95,2024-06-24,1
17445,Full-Fibre 300,31.95,2023-03-01,1
17446,Full-Fibre 300,31.95,2024-12-05,1
17447,Full-Fibre 150,30.95,2024-11-11,1
17448,Full-Fibre 900,41.95,2025-09-30,1
17449,Full-Fibre 900,41.95,2024-11-13,1
17450,Full-Fibre 150,30.95,2023-05-26,1
17451,Full-Fibre 300,31.95,2025-01-05,1
17452,Full-Fibre 300,31.95,2025-02-23,1
17453,Full-Fibre 500,35.95,2024-08-11,1
17454,Full-Fibre 900,41.95,2024-09-16,1
17455,Essential 100,19.95,2024-04-04,1
17456,Full-Fibre 300,31.95,2024-06-02,1
17457,Full-Fibre 300,31.95,2023-09-01,1
17458,Essential 100,19.95,2024-01-10,1
17459,Full-Fibre 300,31.95,2023-03-26,1
17460,Essential 100,19.95,2023-03-26,1
17461,Full-Fibre 500,35.95,2026-01-02,1
17462,Full-Fibre 300,31.95,2024-06-26,1
17463,Full-Fibre 500,35.95,2024-11-18,1
17464,Full-Fibre 500,35.95,2025-02-20,1
17465,Full-Fibre 300,31.95,2023-11-23,1
17466,Full-Fibre 900 - All In,48.95,2026-01-20,1
17467,Full-Fibre 300,31.95,2023-01-01,1
17468,Full-Fibre 500,35.95,2024-09-01,1
17469,Full-Fibre 900,41.95,2024-07-27,1
17470,Full-Fibre 300,31.95,2025-04-14,1
17471,Full-Fibre 300,31.95,2023-05-28,1
17472,Full-Fibre 500,35.95,2025-09-02,1
17473,Full-Fibre 150,30.95,2025-06-20,1
17474,Full-Fibre 300,31.95,2025-04-04,1
17475,Essential 100,19.95,2024-04-04,1
17476,Full-Fibre 500,35.95,2023-11-19,1
17477,Essential 100,19.95,2024-03-17,1
17478,Essential 100,19.95,2023-11-11,1
17479,Full-Fibre 500,35.95,2024-08-06,1
17480,Full-Fibre 300,31.95,2023-08-20,1
17481,Full-Fibre 300,31.95,2023-03-25,1
17482,Full-Fibre 900,41.95,2024-03-10,1
17483,Full-Fibre 500,35.95,2025-06-21,1
17484,Full-Fibre 500,35.95,2023-06-29,1
17485,Full-Fibre 300,31.95,2023-03-09,1
17486,Full-Fibre 150,30.95,2024-07-21,1
17487,Full-Fibre 150,30.95,2024-03-10,1
17488,Full-Fibre 300,31.95,2025-12-10,1
17489,Full-Fibre 300,31.95,2025-01-19,1
17490,Full-Fibre 150,30.95,2023-07-22,1
17491,Full-Fibre 300,31.95,2025-05-30,1
17492,Full-Fibre 500,35.95,2023-10-29,1
17493,Full-Fibre 900,41.95,2023-11-16,1
17494,Full-Fibre 300,31.95,2024-03-02,1
17495,Full-Fibre 300,31.95,2024-02-27,1
17496,Full-Fibre 500,35.95,2024-09-15,1
17497,Full-Fibre 300,31.95,2024-03-06,1
17498,Full-Fibre 500,35.95,2026-01-13,1
17499,Full-Fibre 300,31.95,2024-06-27,1
17500,Essential 100,19.95,2024-12-05,1
17501,Full-Fibre 300,31.95,2024-12-25,1
17502,Essential 100,19.95,2023-05-26,1
17503,Full-Fibre 900,41.95,2025-03-21,1
17504,Full-Fibre 300,31.95,2026-03-04,1
17505,Full-Fibre 500,35.95,2026-01-24,1
17506,Essential 100,19.95,2024-02-12,1
17507,Full-Fibre 300,31.95,2025-06-14,1
17508,Full-Fibre 900 - All In,48.95,2024-03-23,1
17509,Full-Fibre 300,31.95,2023-11-20,1
17510,Full-Fibre 300,31.95,2026-03-23,1
17511,Full-Fibre 150,30.95,2023-04-27,1
17512,Full-Fibre 300,31.95,2025-02-09,1
17513,Full-Fibre 300,31.95,2024-12-31,1
17514,Full-Fibre 150,30.95,2024-11-28,1
17515,Full-Fibre 300,31.95,2024-06-30,1
17516,Full-Fibre 300,31.95,2023-08-31,1
17517,Full-Fibre 300,31.95,2024-10-06,1
17518,Full-Fibre 500,35.95,2026-01-28,1
17519,Essential 100,19.95,2025-06-28,1
17520,Full-Fibre 500,35.95,2023-03-26,1
17521,Full-Fibre 300,31.95,2025-11-16,1
17522,Full-Fibre 150,30.95,2023-08-25,1
17523,Full-Fibre 900,41.95,2023-09-13,1
17524,Essential 100,19.95,2025-07-15,1
17525,Full-Fibre 150,30.95,2025-10-16,1
17526,Essential 100,19.95,2023-05-02,1
17527,Full-Fibre 500,35.95,2026-04-12,1
17528,Full-Fibre 500,35.95,2023-01-25,1
17529,Full-Fibre 300,31.95,2025-04-26,1
17530,Full-Fibre 300,31.95,2024-03-25,1
17531,Full-Fibre 300,31.95,2024-10-02,1
17532,Full-Fibre 900,41.95,2025-02-22,1
17533,Full-Fibre 150,30.95,2025-09-19,1
17534,Full-Fibre 300,31.95,2026-03-13,1
17535,Full-Fibre 900,41.95,2025-07-10,1
17536,Full-Fibre 900,41.95,2024-03-20,1
17537,Full-Fibre 300,31.95,2025-01-19,1
17538,Full-Fibre 150,30.95,2024-06-13,1
17539,Full-Fibre 900,41.95,2023-06-14,1
17540,Full-Fibre 500,35.95,2024-07-03,1
17541,Full-Fibre 500,35.95,2025-03-12,1
17542,Full-Fibre 300,31.95,2024-06-08,1
17543,Full-Fibre 300,31.95,2023-12-25,1
17544,Full-Fibre 300,31.95,2025-08-27,1
17545,Full-Fibre 150,30.95,2023-02-15,1
17546,Full-Fibre 300,31.95,2025-04-20,1
17547,Full-Fibre 900,41.95,2025-11-07,1
17548,Essential 100,19.95,2024-12-07,1
17549,Essential 100,19.95,2025-10-01,1
17550,Full-Fibre 300,31.95,2024-06-20,1
17551,Full-Fibre 150,30.95,2025-05-18,1
17552,Full-Fibre 300,31.95,2024-10-05,1
17553,Full-Fibre 300,31.95,2023-05-11,1
17554,Essential 100,19.95,2025-08-04,1
17555,Full-Fibre 300,31.95,2023-02-17,1
17556,Full-Fibre 150,30.95,2026-03-04,1
17557,Full-Fibre 300,31.95,2025-01-04,1
17558,Essential 100,19.95,2024-09-30,1
17559,Full-Fibre 150,30.95,2025-02-15,1
17560,Full-Fibre 500,35.95,2023-03-25,1
17561,Full-Fibre 300,31.95,2025-06-16,1
17562,Full-Fibre 150,30.95,2025-06-25,1
17563,Full-Fibre 300,31.95,2025-09-01,1
17564,Full-Fibre 300,31.95,2023-05-09,1
17565,Full-Fibre 150,30.95,2023-09-02,1
17566,Full-Fibre 150,30.95,2023-10-28,1
17567,Full-Fibre 150,30.95,2023-05-17,1
17568,Essential 100,19.95,2023-01-29,1
17569,Full-Fibre 300,31.95,2023-09-25,1
17570,Full-Fibre 150,30.95,2024-10-22,1
17571,Essential 100,19.95,2024-02-18,1
17572,Essential 100,19.95,2023-04-21,1
17573,Full-Fibre 300,31.95,2025-08-10,1
17574,Full-Fibre 500,35.95,2023-07-13,1
17575,Full-Fibre 900 - All In,48.95,2023-04-01,1
17576,Full-Fibre 300,31.95,2025-04-10,1
17577,Full-Fibre 300,31.95,2025-07-28,1
17578,Full-Fibre 500,35.95,2025-11-25,1
17579,Full-Fibre 900,41.95,2024-05-29,1
17580,Full-Fibre 900 - All In,48.95,2023-04-19,1
17581,Full-Fibre 300,31.95,2024-12-10,1
17582,Full-Fibre 150,30.95,2024-11-23,1
17583,Full-Fibre 150,30.95,2023-05-03,1
17584,Essential 100,19.95,2024-02-19,1
17585,Full-Fibre 500,35.95,2023-10-01,1
17586,Full-Fibre 150,30.95,2025-10-17,1
17587,Essential 100,19.95,2025-03-04,1
17588,Full-Fibre 150,30.95,2026-04-05,1
17589,Full-Fibre 300,31.95,2025-12-05,1
17590,Essential 100,19.95,2023-09-19,1
17591,Full-Fibre 300,31.95,2024-03-27,1
17592,Full-Fibre 300,31.95,2025-11-13,1
17593,Full-Fibre 150,30.95,2025-10-19,1
17594,Essential 100,19.95,2024-11-27,1
17595,Essential 100,19.95,2024-05-27,1
17596,Full-Fibre 300,31.95,2024-08-31,1
17597,Essential 100,19.95,2024-06-17,1
17598,Full-Fibre 150,30.95,2024-07-28,1
17599,Essential 100,19.95,2025-03-04,1
17600,Full-Fibre 900,41.95,2025-11-01,1
17601,Full-Fibre 900 - All In,48.95,2024-03-25,1
17602,Full-Fibre 300,31.95,2023-12-13,1
17603,Essential 100,19.95,2024-08-27,1
17604,Full-Fibre 900 - All In,48.95,2025-07-08,1
17605,Full-Fibre 150,30.95,2023-06-18,1
17606,Full-Fibre 150,30.95,2026-01-14,1
17607,Full-Fibre 300,31.95,2026-01-30,1
17608,Full-Fibre 300,31.95,2023-11-11,1
17609,Full-Fibre 300,31.95,2023-03-12,1
17610,Full-Fibre 150,30.95,2024-07-13,1
17611,Full-Fibre 500,35.95,2024-12-13,1
17612,Full-Fibre 500,35.95,2025-10-06,1
17613,Full-Fibre 500,35.95,2024-07-12,1
17614,Full-Fibre 300,31.95,2025-07-08,1
17615,Full-Fibre 150,30.95,2024-06-28,1
17616,Full-Fibre 900 - All In,48.95,2025-04-12,1
17617,Full-Fibre 300,31.95,2023-03-14,1
17618,Full-Fibre 300,31.95,2023-08-01,1
17619,Full-Fibre 150,30.95,2025-05-19,1
17620,Full-Fibre 900,41.95,2023-12-24,1
17621,Essential 100,19.95,2024-08-02,1
17622,Essential 100,19.95,2024-10-19,1
17623,Full-Fibre 500,35.95,2023-10-13,1
17624,Essential 100,19.95,2023-05-28,1
17625,Full-Fibre 300,31.95,2023-12-28,1
17626,Full-Fibre 150,30.95,2024-08-11,1
17627,Essential 100,19.95,2024-12-07,1
17628,Essential 100,19.95,2025-10-01,1
17629,Full-Fibre 900,41.95,2025-10-27,1
17630,Full-Fibre 300,31.95,2023-12-18,1
17631,Full-Fibre 300,31.95,2025-01-17,1
17632,Full-Fibre 300,31.95,2024-12-20,1
17633,Full-Fibre 900,41.95,2024-03-15,1
17634,Essential 100,19.95,2025-07-31,1
17635,Full-Fibre 500,35.95,2024-09-10,1
17636,Full-Fibre 300,31.95,2024-08-23,1
17637,Full-Fibre 500,35.95,2025-07-26,1
17638,Essential 100,19.95,2025-11-22,1
17639,Full-Fibre 500,35.95,2024-06-07,1
17640,Full-Fibre 300,31.95,2024-09-18,1
17641,Essential 100,19.95,2023-05-16,1
17642,Full-Fibre 300,31.95,2024-02-02,1
17643,Full-Fibre 300,31.95,2024-05-12,1
17644,Full-Fibre 300,31.95,2023-01-02,1
17645,Full-Fibre 150,30.95,2023-07-23,1
17646,Full-Fibre 300,31.95,2025-09-30,1
17647,Full-Fibre 500,35.95,2024-04-07,1
17648,Full-Fibre 500,35.95,2024-10-29,1
17649,Full-Fibre 300,31.95,2026-01-10,1
17650,Full-Fibre 300,31.95,2025-04-26,1
17651,Full-Fibre 150,30.95,2025-07-08,1
17652,Full-Fibre 900 - All In,48.95,2025-11-28,1
17653,Full-Fibre 300,31.95,2023-01-05,1
17654,Full-Fibre 300,31.95,2025-01-24,1
17655,Essential 100,19.95,2025-02-23,1
17656,Full-Fibre 300,31.95,2023-07-30,1
17657,Full-Fibre 300,31.95,2024-12-13,1
17658,Full-Fibre 150,30.95,2026-01-15,1
17659,Full-Fibre 300,31.95,2023-01-02,1
17660,Essential 100,19.95,2024-02-29,1
17661,Full-Fibre 300,31.95,2023-05-07,1
17662,Essential 100,19.95,2026-02-22,1
17663,Full-Fibre 500,35.95,2023-01-29,1
17664,Full-Fibre 300,31.95,2024-06-16,1
17665,Full-Fibre 500,35.95,2025-03-12,1
17666,Full-Fibre 300,31.95,2024-05-11,1
17667,Full-Fibre 150,30.95,2024-01-15,1
17668,Full-Fibre 300,31.95,2024-04-13,1
17669,Full-Fibre 150,30.95,2024-11-12,1
17670,Full-Fibre 900 - All In,48.95,2025-12-14,1
17671,Full-Fibre 300,31.95,2026-02-26,1
17672,Full-Fibre 300,31.95,2026-02-07,1
17673,Full-Fibre 300,31.95,2024-10-06,1
17674,Essential 100,19.95,2024-07-02,1
17675,Full-Fibre 150,30.95,2024-06-09,1
17676,Full-Fibre 300,31.95,2026-01-09,1
17677,Full-Fibre 500,35.95,2025-01-09,1
17678,Full-Fibre 300,31.95,2025-12-10,1
17679,Full-Fibre 900,41.95,2025-02-07,1
17680,Full-Fibre 900,41.95,2023-03-21,1
17681,Full-Fibre 900 - All In,48.95,2026-02-27,1
17682,Full-Fibre 150,30.95,2025-10-15,1
17683,Essential 100,19.95,2024-10-10,1
17684,Essential 100,19.95,2024-03-07,1
17685,Essential 100,19.95,2024-12-02,1
17686,Full-Fibre 500,35.95,2025-02-25,1
17687,Full-Fibre 900 - All In,48.95,2025-10-11,1
17688,Full-Fibre 900,41.95,2024-04-19,1
17689,Full-Fibre 300,31.95,2023-02-06,1
17690,Full-Fibre 300,31.95,2025-05-04,1
17691,Full-Fibre 300,31.95,2024-06-07,1
17692,Full-Fibre 900,41.95,2024-12-05,1
17693,Full-Fibre 900,41.95,2023-08-04,1
17694,Full-Fibre 300,31.95,2023-03-01,1
17695,Full-Fibre 300,31.95,2024-05-01,1
17696,Full-Fibre 300,31.95,2024-05-01,1
17697,Full-Fibre 900,41.95,2023-05-07,1
17698,Full-Fibre 300,31.95,2024-05-17,1
17699,Full-Fibre 900 - All In,48.95,2023-10-23,1
17700,Full-Fibre 900,41.95,2024-05-29,1
17701,Full-Fibre 300,31.95,2024-12-04,1
17702,Full-Fibre 300,31.95,2024-01-26,1
17703,Full-Fibre 300,31.95,2025-03-21,1
17704,Essential 100,19.95,2023-10-01,1
17705,Full-Fibre 150,30.95,2023-11-12,1
17706,Full-Fibre 500,35.95,2023-10-25,1
17707,Full-Fibre 300,31.95,2025-05-21,1
17708,Full-Fibre 500,35.95,2023-07-03,1
17709,Full-Fibre 300,31.95,2026-01-10,1
17710,Full-Fibre 300,31.95,2025-11-05,1
17711,Full-Fibre 900,41.95,2024-12-10,1
17712,Essential 100,19.95,2023-10-27,1
17713,Full-Fibre 300,31.95,2025-09-27,1
17714,Full-Fibre 900 - All In,48.95,2024-08-04,1
17715,Full-Fibre 150,30.95,2024-03-01,1
17716,Full-Fibre 300,31.95,2024-05-12,1
17717,Full-Fibre 900,41.95,2023-05-01,1
17718,Essential 100,19.95,2023-10-10,1
17719,Full-Fibre 300,31.95,2024-10-12,1
17720,Full-Fibre 150,30.95,2026-03-04,1
17721,Full-Fibre 300,31.95,2023-04-08,1
17722,Full-Fibre 900,41.95,2024-06-05,1
17723,Full-Fibre 900,41.95,2024-09-19,1
17724,Full-Fibre 300,31.95,2023-04-28,1
17725,Essential 100,19.95,2024-07-03,1
17726,Essential 100,19.95,2025-05-05,1
17727,Full-Fibre 150,30.95,2025-12-18,1
17728,Full-Fibre 900 - All In,48.95,2025-07-08,1
17729,Full-Fibre 300,31.95,2024-06-13,1
17730,Full-Fibre 500,35.95,2024-04-11,1
17731,Full-Fibre 900,41.95,2023-06-23,1
17732,Full-Fibre 500,35.95,2025-08-27,1
17733,Full-Fibre 300,31.95,2025-01-08,1
17734,Essential 100,19.95,2023-04-19,1
17735,Full-Fibre 150,30.95,2025-04-30,1
17736,Full-Fibre 500,35.95,2024-05-26,1
17737,Full-Fibre 300,31.95,2025-06-14,1
17738,Full-Fibre 150,30.95,2025-09-13,1
17739,Full-Fibre 300,31.95,2025-05-12,1
17740,Essential 100,19.95,2024-04-01,1
17741,Full-Fibre 150,30.95,2023-10-10,1
17742,Full-Fibre 150,30.95,2023-04-30,1
17743,Essential 100,19.95,2023-11-25,1
17744,Full-Fibre 900 - All In,48.95,2025-02-12,1
17745,Full-Fibre 500,35.95,2025-01-11,1
17746,Full-Fibre 500,35.95,2023-10-13,1
17747,Full-Fibre 150,30.95,2026-02-28,1
17748,Full-Fibre 150,30.95,2024-08-21,1
17749,Essential 100,19.95,2025-05-18,1
17750,Full-Fibre 150,30.95,2023-06-04,1
17751,Full-Fibre 300,31.95,2024-08-31,1
17752,Full-Fibre 900,41.95,2025-06-19,1
17753,Full-Fibre 900 - All In,48.95,2024-05-01,1
17754,Full-Fibre 300,31.95,2025-03-19,1
17755,Full-Fibre 150,30.95,2024-07-27,1
17756,Full-Fibre 500,35.95,2023-12-02,1
17757,Full-Fibre 150,30.95,2024-12-25,1
17758,Full-Fibre 150,30.95,2024-06-25,1
17759,Full-Fibre 300,31.95,2023-05-24,1
17760,Full-Fibre 300,31.95,2025-03-30,1
17761,Full-Fibre 150,30.95,2025-12-04,1
17762,Full-Fibre 900,41.95,2024-04-05,1
17763,Full-Fibre 300,31.95,2023-11-10,1
17764,Full-Fibre 150,30.95,2025-11-03,1
17765,Full-Fibre 150,30.95,2023-10-10,1
17766,Full-Fibre 150,30.95,2025-03-31,1
17767,Full-Fibre 150,30.95,2026-03-30,1
17768,Full-Fibre 900 - All In,48.95,2025-10-30,1
17769,Full-Fibre 300,31.95,2023-01-30,1
17770,Full-Fibre 150,30.95,2024-03-06,1
17771,Full-Fibre 300,31.95,2023-03-27,1
17772,Full-Fibre 150,30.95,2023-06-06,1
17773,Full-Fibre 500,35.95,2026-01-10,1
17774,Essential 100,19.95,2024-03-05,1
17775,Full-Fibre 300,31.95,2026-03-30,1
17776,Full-Fibre 300,31.95,2023-10-13,1
17777,Full-Fibre 900 - All In,48.95,2024-02-29,1
17778,Full-Fibre 300,31.95,2025-04-28,1
17779,Full-Fibre 150,30.95,2025-08-28,1
17780,Full-Fibre 900,41.95,2024-12-05,1
17781,Essential 100,19.95,2025-05-17,1
17782,Full-Fibre 150,30.95,2023-08-06,1
17783,Full-Fibre 300,31.95,2023-09-15,1
17784,Full-Fibre 150,30.95,2024-03-26,1
17785,Full-Fibre 900 - All In,48.95,2024-08-11,1
17786,Full-Fibre 150,30.95,2024-07-21,1
17787,Essential 100,19.95,2026-02-17,1
17788,Full-Fibre 300,31.95,2023-01-28,1
17789,Essential 100,19.95,2024-11-18,1
17790,Full-Fibre 500,35.95,2023-05-01,1
17791,Full-Fibre 500,35.95,2024-03-23,1
17792,Full-Fibre 150,30.95,2024-08-05,1
17793,Full-Fibre 150,30.95,2024-11-23,1
17794,Full-Fibre 900 - All In,48.95,2024-11-15,1
17795,Full-Fibre 900,41.95,2025-06-23,1
17796,Full-Fibre 900,41.95,2023-07-28,1
17797,Full-Fibre 900 - All In,48.95,2025-10-21,1
17798,Full-Fibre 500,35.95,2025-11-08,1
17799,Full-Fibre 300,31.95,2024-10-11,1
17800,Essential 100,19.95,2025-09-09,1
17801,Full-Fibre 300,31.95,2023-02-22,1
17802,Full-Fibre 500,35.95,2023-05-05,1
17803,Full-Fibre 300,31.95,2025-07-27,1
17804,Full-Fibre 300,31.95,2024-01-13,1
17805,Full-Fibre 300,31.95,2025-09-27,1
17806,Full-Fibre 300,31.95,2025-03-29,1
17807,Full-Fibre 900,41.95,2025-08-15,1
17808,Full-Fibre 150,30.95,2025-04-17,1
17809,Full-Fibre 900,41.95,2026-03-27,1
17810,Essential 100,19.95,2023-03-14,1
17811,Full-Fibre 500,35.95,2025-07-24,1
17812,Full-Fibre 500,35.95,2023-02-22,1
17813,Full-Fibre 500,35.95,2024-09-15,1
17814,Full-Fibre 150,30.95,2023-09-26,1
17815,Essential 100,19.95,2023-03-05,1
17816,Full-Fibre 500,35.95,2024-02-18,1
17817,Full-Fibre 500,35.95,2026-02-06,1
17818,Essential 100,19.95,2025-01-21,1
17819,Essential 100,19.95,2025-04-29,1
17820,Full-Fibre 300,31.95,2024-01-12,1
17821,Essential 100,19.95,2025-04-26,1
17822,Full-Fibre 150,30.95,2024-02-08,1
17823,Full-Fibre 300,31.95,2023-05-21,1
17824,Full-Fibre 500,35.95,2024-12-09,1
17825,Essential 100,19.95,2024-09-17,1
17826,Full-Fibre 300,31.95,2023-03-25,1
17827,Full-Fibre 500,35.95,2025-06-08,1
17828,Full-Fibre 300,31.95,2023-02-28,1
17829,Full-Fibre 500,35.95,2023-03-27,1
17830,Full-Fibre 300,31.95,2024-09-08,1
17831,Full-Fibre 900 - All In,48.95,2026-01-02,1
17832,Full-Fibre 900 - All In,48.95,2025-11-20,1
17833,Full-Fibre 300,31.95,2024-05-03,1
17834,Full-Fibre 300,31.95,2024-01-25,1
17835,Full-Fibre 900,41.95,2024-08-30,1
17836,Essential 100,19.95,2024-04-21,1
17837,Full-Fibre 300,31.95,2024-05-06,1
17838,Full-Fibre 900 - All In,48.95,2024-12-04,1
17839,Full-Fibre 150,30.95,2023-07-04,1
17840,Essential 100,19.95,2025-04-13,1
17841,Full-Fibre 150,30.95,2023-08-02,1
17842,Full-Fibre 500,35.95,2023-05-20,1
17843,Full-Fibre 150,30.95,2023-08-10,1
17844,Essential 100,19.95,2024-03-07,1
17845,Essential 100,19.95,2024-04-05,1
17846,Full-Fibre 300,31.95,2025-06-04,1
17847,Full-Fibre 300,31.95,2024-02-20,1
17848,Full-Fibre 150,30.95,2024-10-23,1
17849,Full-Fibre 500,35.95,2024-05-19,1
17850,Full-Fibre 150,30.95,2025-01-07,1
17851,Full-Fibre 300,31.95,2024-11-12,1
17852,Full-Fibre 300,31.95,2024-01-28,1
17853,Full-Fibre 300,31.95,2023-01-14,1
17854,Essential 100,19.95,2024-03-25,1
17855,Full-Fibre 300,31.95,2024-06-23,1
17856,Full-Fibre 300,31.95,2025-06-04,1
17857,Full-Fibre 300,31.95,2024-03-09,1
17858,Full-Fibre 500,35.95,2025-10-10,1
17859,Full-Fibre 150,30.95,2023-02-26,1
17860,Full-Fibre 300,31.95,2024-09-11,1
17861,Full-Fibre 150,30.95,2024-09-23,1
17862,Essential 100,19.95,2023-05-22,1
17863,Full-Fibre 500,35.95,2025-09-02,1
17864,Essential 100,19.95,2023-11-30,1
17865,Full-Fibre 300,31.95,2023-08-26,1
17866,Essential 100,19.95,2023-12-29,1
17867,Full-Fibre 300,31.95,2023-01-13,1
17868,Full-Fibre 300,31.95,2025-08-17,1
17869,Full-Fibre 300,31.95,2026-04-09,1
17870,Full-Fibre 150,30.95,2023-03-03,1
17871,Full-Fibre 900,41.95,2023-04-03,1
17872,Full-Fibre 900,41.95,2026-02-02,1
17873,Full-Fibre 150,30.95,2023-08-14,1
17874,Full-Fibre 300,31.95,2024-04-30,1
17875,Essential 100,19.95,2024-12-28,1
17876,Essential 100,19.95,2025-08-07,1
17877,Full-Fibre 500,35.95,2024-10-22,1
17878,Essential 100,19.95,2024-02-20,1
17879,Full-Fibre 300,31.95,2024-08-23,1
17880,Essential 100,19.95,2025-04-08,1
17881,Full-Fibre 300,31.95,2025-10-26,1
17882,Full-Fibre 150,30.95,2024-08-24,1
17883,Full-Fibre 150,30.95,2024-08-27,1
17884,Full-Fibre 900 - All In,48.95,2024-03-14,1
17885,Full-Fibre 300,31.95,2023-12-13,1
17886,Full-Fibre 300,31.95,2025-06-28,1
17887,Essential 100,19.95,2023-05-11,1
17888,Full-Fibre 900,41.95,2026-01-23,1
17889,Full-Fibre 500,35.95,2025-10-28,1
17890,Full-Fibre 150,30.95,2025-03-15,1
17891,Full-Fibre 150,30.95,2023-04-05,1
17892,Full-Fibre 300,31.95,2023-08-18,1
17893,Full-Fibre 300,31.95,2024-10-22,1
17894,Essential 100,19.95,2023-10-17,1
17895,Full-Fibre 300,31.95,2026-02-07,1
17896,Full-Fibre 150,30.95,2024-06-22,1
17897,Full-Fibre 900 - All In,48.95,2023-08-21,1
17898,Full-Fibre 300,31.95,2023-04-25,1
17899,Full-Fibre 500,35.95,2023-06-03,1
17900,Full-Fibre 500,35.95,2024-10-07,1
17901,Full-Fibre 150,30.95,2023-09-14,1
17902,Full-Fibre 900 - All In,48.95,2024-12-30,1
17903,Full-Fibre 500,35.95,2024-09-01,1
17904,Full-Fibre 300,31.95,2025-12-20,1
17905,Full-Fibre 900 - All In,48.95,2025-04-05,1
17906,Full-Fibre 500,35.95,2023-05-02,1
17907,Full-Fibre 300,31.95,2024-02-06,1
17908,Full-Fibre 900,41.95,2025-12-04,1
17909,Full-Fibre 500,35.95,2024-10-12,1
17910,Essential 100,19.95,2025-09-30,1
17911,Full-Fibre 150,30.95,2026-03-04,1
17912,Full-Fibre 900 - All In,48.95,2025-01-04,1
17913,Essential 100,19.95,2025-07-22,1
17914,Full-Fibre 500,35.95,2024-11-07,1
17915,Full-Fibre 500,35.95,2024-10-21,1
17916,Full-Fibre 300,31.95,2026-01-02,1
17917,Full-Fibre 900,41.95,2025-08-31,1
17918,Full-Fibre 300,31.95,2024-10-18,1
17919,Full-Fibre 900,41.95,2023-09-21,1
17920,Full-Fibre 300,31.95,2023-06-10,1
17921,Full-Fibre 500,35.95,2024-11-19,1
17922,Full-Fibre 300,31.95,2023-08-11,1
17923,Full-Fibre 900,41.95,2023-11-04,1
17924,Full-Fibre 900,41.95,2023-07-31,1
17925,Full-Fibre 500,35.95,2024-10-29,1
17926,Full-Fibre 150,30.95,2023-07-22,1
17927,Full-Fibre 900,41.95,2026-03-19,1
17928,Full-Fibre 900,41.95,2023-09-04,1
17929,Full-Fibre 150,30.95,2023-12-27,1
17930,Full-Fibre 300,31.95,2024-03-28,1
17931,Essential 100,19.95,2024-11-05,1
17932,Full-Fibre 300,31.95,2026-03-10,1
17933,Full-Fibre 300,31.95,2025-06-29,1
17934,Essential 100,19.95,2025-06-12,1
17935,Full-Fibre 900,41.95,2025-04-18,1
17936,Full-Fibre 150,30.95,2025-12-07,1
17937,Full-Fibre 900 - All In,48.95,2024-04-02,1
17938,Full-Fibre 150,30.95,2025-12-21,1
17939,Full-Fibre 900,41.95,2025-09-26,1
17940,Full-Fibre 300,31.95,2025-10-17,1
17941,Full-Fibre 300,31.95,2023-06-25,1
17942,Full-Fibre 300,31.95,2023-09-16,1
17943,Full-Fibre 150,30.95,2024-07-14,1
17944,Essential 100,19.95,2023-02-20,1
17945,Essential 100,19.95,2024-09-09,1
17946,Full-Fibre 300,31.95,2025-12-06,1
17947,Full-Fibre 150,30.95,2026-01-27,1
17948,Full-Fibre 900 - All In,48.95,2023-08-29,1
17949,Essential 100,19.95,2023-08-20,1
17950,Full-Fibre 150,30.95,2023-05-10,1
17951,Full-Fibre 150,30.95,2024-08-17,1
17952,Full-Fibre 500,35.95,2023-05-16,1
17953,Full-Fibre 300,31.95,2026-01-03,1
17954,Essential 100,19.95,2025-11-28,1
17955,Full-Fibre 500,35.95,2024-08-31,1
17956,Full-Fibre 500,35.95,2025-05-16,1
17957,Full-Fibre 150,30.95,2023-04-25,1
17958,Essential 100,19.95,2023-10-19,1
17959,Full-Fibre 300,31.95,2025-06-25,1
17960,Full-Fibre 500,35.95,2025-12-23,1
17961,Essential 100,19.95,2023-03-28,1
17962,Full-Fibre 150,30.95,2023-11-04,1
17963,Full-Fibre 300,31.95,2023-02-11,1
17964,Full-Fibre 500,35.95,2024-05-27,1
17965,Full-Fibre 300,31.95,2025-02-05,1
17966,Full-Fibre 500,35.95,2023-06-10,1
17967,Full-Fibre 500,35.95,2023-07-11,1
17968,Full-Fibre 300,31.95,2024-06-29,1
17969,Full-Fibre 300,31.95,2024-01-28,1
17970,Full-Fibre 300,31.95,2024-04-28,1
17971,Full-Fibre 150,30.95,2025-11-03,1
17972,Full-Fibre 150,30.95,2024-01-03,1
17973,Full-Fibre 300,31.95,2024-04-30,1
17974,Full-Fibre 500,35.95,2025-07-12,1
17975,Full-Fibre 150,30.95,2025-10-20,1
17976,Full-Fibre 150,30.95,2023-04-04,1
